district,date,rainfall_mm,forecast_flag,source
Alappuzha,2022-08-30,29.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-30,10.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-31,12.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-31,11.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-01,9.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-02,3.4,historical,IMD Historical & Gridded Data
Kottayam,2022-09-02,5.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-03,4.3,historical,IMD Historical & Gridded Data
Kottayam,2022-09-03,18.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-04,17.3,historical,IMD Historical & Gridded Data
Kottayam,2022-09-04,6.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-05,28.3,historical,IMD Historical & Gridded Data
Kottayam,2022-09-05,5.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-06,26.8,historical,IMD Historical & Gridded Data
Kottayam,2022-09-06,32.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-07,4.1,historical,IMD Historical & Gridded Data
Kottayam,2022-09-07,24.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-08,36.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-09,36.5,historical,IMD Historical & Gridded Data
Kottayam,2022-09-09,5.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-10,8.5,historical,IMD Historical & Gridded Data
Kottayam,2022-09-10,7.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-11,8.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-11,2.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-12,11.9,historical,IMD Historical & Gridded Data
Kottayam,2022-09-12,0.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-13,3.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-14,17.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-15,36.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-17,34.1,historical,IMD Historical & Gridded Data
Kottayam,2022-09-17,30.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-18,8.7,historical,IMD Historical & Gridded Data
Kottayam,2022-09-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-19,57.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-20,79.7,historical,IMD Historical & Gridded Data
Kottayam,2022-09-20,27.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-23,9.3,historical,IMD Historical & Gridded Data
Kottayam,2022-09-23,19.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-24,59.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-09-25,16.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-26,31.7,historical,IMD Historical & Gridded Data
Kottayam,2022-09-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-27,19.4,historical,IMD Historical & Gridded Data
Kottayam,2022-09-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-28,1.6,historical,IMD Historical & Gridded Data
Kottayam,2022-09-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-29,11.2,historical,IMD Historical & Gridded Data
Kottayam,2022-09-29,32.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-09-30,15.8,historical,IMD Historical & Gridded Data
Kottayam,2022-09-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-01,8.4,historical,IMD Historical & Gridded Data
Kottayam,2022-10-01,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-02,1.8,historical,IMD Historical & Gridded Data
Kottayam,2022-10-02,2.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-03,27.9,historical,IMD Historical & Gridded Data
Kottayam,2022-10-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-04,58.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-05,6.5,historical,IMD Historical & Gridded Data
Kottayam,2022-10-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-06,14.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-07,5.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-08,12.1,historical,IMD Historical & Gridded Data
Kottayam,2022-10-08,6.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-09,35.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-10,12.3,historical,IMD Historical & Gridded Data
Kottayam,2022-10-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-11,9.5,historical,IMD Historical & Gridded Data
Kottayam,2022-10-11,22.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-12,15.9,historical,IMD Historical & Gridded Data
Kottayam,2022-10-12,27.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-13,2.7,historical,IMD Historical & Gridded Data
Kottayam,2022-10-13,33.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-15,43.2,historical,IMD Historical & Gridded Data
Kottayam,2022-10-15,10.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-16,2.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-17,47.900000000000006,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-18,14.9,historical,IMD Historical & Gridded Data
Kottayam,2022-10-18,9.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-19,11.5,historical,IMD Historical & Gridded Data
Kottayam,2022-10-19,22.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-20,16.9,historical,IMD Historical & Gridded Data
Kottayam,2022-10-20,36.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-21,12.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-22,65.6,historical,IMD Historical & Gridded Data
Kottayam,2022-10-22,41.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-23,3.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-24,18.7,historical,IMD Historical & Gridded Data
Kottayam,2022-10-24,2.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-25,10.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-26,16.6,historical,IMD Historical & Gridded Data
Kottayam,2022-10-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-27,11.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-28,7.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-30,19.4,historical,IMD Historical & Gridded Data
Kottayam,2022-10-30,15.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-10-31,36.0,historical,IMD Historical & Gridded Data
Kottayam,2022-10-31,1.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-01,5.3,historical,IMD Historical & Gridded Data
Kottayam,2022-11-01,3.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-02,0.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-03,6.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-04,124.1,historical,IMD Historical & Gridded Data
Kottayam,2022-11-04,2.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-05,20.8,historical,IMD Historical & Gridded Data
Kottayam,2022-11-05,2.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-06,25.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-07,49.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-07,37.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-08,2.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-09,24.5,historical,IMD Historical & Gridded Data
Kottayam,2022-11-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-11,30.9,historical,IMD Historical & Gridded Data
Kottayam,2022-11-11,36.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-12,14.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-13,16.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-14,6.7,historical,IMD Historical & Gridded Data
Kottayam,2022-11-14,8.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-15,27.7,historical,IMD Historical & Gridded Data
Kottayam,2022-11-15,1.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-16,10.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-17,1.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-18,5.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-20,23.1,historical,IMD Historical & Gridded Data
Kottayam,2022-11-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-21,53.199999999999996,historical,IMD Historical & Gridded Data
Kottayam,2022-11-21,27.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-22,7.3,historical,IMD Historical & Gridded Data
Kottayam,2022-11-22,58.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-23,10.2,historical,IMD Historical & Gridded Data
Kottayam,2022-11-23,15.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-24,4.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-26,17.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-27,7.6,historical,IMD Historical & Gridded Data
Kottayam,2022-11-27,19.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-28,2.4,historical,IMD Historical & Gridded Data
Kottayam,2022-11-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-29,38.4,historical,IMD Historical & Gridded Data
Kottayam,2022-11-29,11.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-11-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-11-30,9.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-10,3.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-12-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-12-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-04,5.5,historical,IMD Historical & Gridded Data
Kottayam,2023-01-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-06,0.9,historical,IMD Historical & Gridded Data
Kottayam,2023-01-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-13,0.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-17,7.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-20,0.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-22,9.4,historical,IMD Historical & Gridded Data
Kottayam,2023-01-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-28,0.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-01-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-01-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-03,3.9,historical,IMD Historical & Gridded Data
Kottayam,2023-02-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-15,1.9,historical,IMD Historical & Gridded Data
Kottayam,2023-02-15,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-17,6.3,historical,IMD Historical & Gridded Data
Kottayam,2023-02-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-22,4.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-02-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-02-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-02,3.2,historical,IMD Historical & Gridded Data
Kottayam,2023-03-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-03,4.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-05,3.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-06,41.400000000000006,historical,IMD Historical & Gridded Data
Kottayam,2023-03-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-07,4.2,historical,IMD Historical & Gridded Data
Kottayam,2023-03-07,2.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-10,10.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-11,12.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-13,0.4,historical,IMD Historical & Gridded Data
Kottayam,2023-03-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-14,15.5,historical,IMD Historical & Gridded Data
Kottayam,2023-03-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-18,5.3,historical,IMD Historical & Gridded Data
Kottayam,2023-03-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-19,9.5,historical,IMD Historical & Gridded Data
Kottayam,2023-03-19,24.9,historical,IMD Historical & Gridded Data
